,iso_country,coords,name,type,municipality,coords_lon,coords_lat,latlong,display_str
56447,AU,"113.577003479, -25.8938999176",Shark Bay Airport,medium_airport,DENHAM,113.577003479,-25.8938999176,"[-25.8938999176, 113.577003479]",Shark Bay Airport | DENHAM | medium_airport
56448,AU,"116.48300170898438, -34.75",Shannon River Airport,small_airport,,116.48300170898438,-34.75,"[-34.75, 116.48300170898438]",Shannon River Airport |  | small_airport
56449,AU,"148.755556, -20.277221",Shute Harbour Airport,small_airport,,148.755556,-20.277221,"[-20.277221, 148.755556]",Shute Harbour Airport |  | small_airport
56450,AU,"145.39300537109375, -36.42890167236328",Shepparton Airport,medium_airport,,145.39300537109375,-36.42890167236328,"[-36.42890167236328, 145.39300537109375]",Shepparton Airport |  | medium_airport
56451,AU,"150.95199584960938, -33.994998931884766",Holsworthy (Military) Airport,small_airport,,150.95199584960938,-33.994998931884766,"[-33.994998931884766, 150.95199584960938]",Holsworthy (Military) Airport |  | small_airport
56452,AU,"136.70899963378906, -32.557498931884766",Siam Airport,small_airport,SIAM,136.70899963378906,-32.557498931884766,"[-32.557498931884766, 136.70899963378906]",Siam Airport | SIAM | small_airport
56453,AU,"142.625, -9.378330230710002",Saibai Island Airport,small_airport,SAIBAI_ISLAND,142.625,-9.378330230710002,"[-9.378330230710002, 142.625]",Saibai Island Airport | SAIBAI_ISLAND | small_airport
56454,AU,"144.68899536132812, -38.170101165771484",St Leonards Airfield,small_airport,,144.68899536132812,-38.170101165771484,"[-38.170101165771484, 144.68899536132812]",St Leonards Airfield |  | small_airport
56455,AU,"125.25, -17.066699981689453",Silent Grove Airport,small_airport,,125.25,-17.066699981689453,"[-17.066699981689453, 125.25]",Silent Grove Airport |  | small_airport
56456,AU,"142.88800048828125, -35.52669906616211",Sea Lake Airport,small_airport,,142.88800048828125,-35.52669906616211,"[-35.52669906616211, 142.88800048828125]",Sea Lake Airport |  | small_airport
56457,AU,"143.38299560546875, -15.898300170898438",Strathleven Airport,small_airport,,143.38299560546875,-15.898300170898438,"[-15.898300170898438, 143.38299560546875]",Strathleven Airport |  | small_airport
56458,AU,"147.0749969482422, -38.11669921875",Sale Airport,small_airport,,147.0749969482422,-38.11669921875,"[-38.11669921875, 147.0749969482422]",Sale Airport |  | small_airport
56459,AU,"120.0469970703125, -23.558300018310547",Sylvania Homestead Airport,small_airport,,120.0469970703125,-23.558300018310547,"[-23.558300018310547, 120.0469970703125]",Sylvania Homestead Airport |  | small_airport
56460,AU,"151.3, -33.3681",Somersby Airstrip,small_airport,GOSFORD,151.3,-33.3681,"[-33.3681, 151.3]",Somersby Airstrip | GOSFORD | small_airport
56461,AU,"145.08399963378906, -40.834999084472656",Smithton Airport,medium_airport,,145.08399963378906,-40.834999084472656,"[-40.834999084472656, 145.08399963378906]",Smithton Airport |  | medium_airport
56462,AU,"132.149993896, -11.149999618499999",Smith Point Airport,small_airport,,132.149993896,-11.149999618499999,"[-11.149999618499999, 132.149993896]",Smith Point Airport |  | small_airport
56463,AU,"142.56700134277344, -17.850000381469727",Strathmore Airport,small_airport,,142.56700134277344,-17.850000381469727,"[-17.850000381469727, 142.56700134277344]",Strathmore Airport |  | small_airport
56464,AU,"142.802001953125, -14.883299827575684",Strathmay Airport,small_airport,,142.802001953125,-14.883299827575684,"[-14.883299827575684, 142.802001953125]",Strathmay Airport |  | small_airport
56465,AU,"130.6540069580078, -11.422800064086914",Snake Bay Airport,medium_airport,,130.6540069580078,-11.422800064086914,"[-11.422800064086914, 130.6540069580078]",Snake Bay Airport |  | medium_airport
56467,AU,"138.36700439453125, -33.79999923706055",Snowtown Airport,small_airport,,138.36700439453125,-33.79999923706055,"[-33.79999923706055, 138.36700439453125]",Snowtown Airport |  | small_airport
56468,AU,"150.53700256347656, -34.94889831542969",Nowra Airport,medium_airport,,150.53700256347656,-34.94889831542969,"[-34.94889831542969, 150.53700256347656]",Nowra Airport |  | medium_airport
56469,AU,"142.0330047607422, -14.51669979095459",Southwell Airport,small_airport,,142.0330047607422,-14.51669979095459,"[-14.51669979095459, 142.0330047607422]",Southwell Airport |  | small_airport
56470,AU,"151.99099731445312, -28.62030029296875",Stanthorpe Airport,small_airport,,151.99099731445312,-28.62030029296875,"[-28.62030029296875, 151.99099731445312]",Stanthorpe Airport |  | small_airport
56471,AU,"144.88299560546875, -24.299999237060547",Springfield Airport,small_airport,,144.88299560546875,-24.299999237060547,"[-24.299999237060547, 144.88299560546875]",Springfield Airport |  | small_airport
56472,AU,"148.0749969482422, -24.128299713134766",Springsure Airport,small_airport,,148.0749969482422,-24.128299713134766,"[-24.128299713134766, 148.0749969482422]",Springsure Airport |  | small_airport
56473,AU,"144.56700134277344, -18.63330078125",Spring Creek Airport,small_airport,,144.56700134277344,-18.63330078125,"[-18.63330078125, 144.56700134277344]",Spring Creek Airport |  | small_airport
56474,AU,"153.372143, -27.922054",Southport Airport,small_airport,,153.372143,-27.922054,"[-27.922054, 153.372143]",Southport Airport |  | small_airport
56475,AU,"140.6999969482422, -23.549999237060547",Springvale Airport,small_airport,,140.6999969482422,-23.549999237060547,"[-23.549999237060547, 140.6999969482422]",Springvale Airport |  | small_airport
56476,AU,"122.44999694824219, -29.101699829101562",Sunrise Dam Airport,small_airport,,122.44999694824219,-29.101699829101562,"[-29.101699829101562, 122.44999694824219]",Sunrise Dam Airport |  | small_airport
56477,AU,"150.781006, -33.600601",RAAF Base Richmond,medium_airport,RICHMOND,150.781006,-33.600601,"[-33.600601, 150.781006]",RAAF Base Richmond | RICHMOND | medium_airport
56478,AU,"145.29200744628906, -42.154998779296875",Strahan Airport,small_airport,,145.29200744628906,-42.154998779296875,"[-42.154998779296875, 145.29200744628906]",Strahan Airport |  | small_airport
56479,AU,"149.08299255371094, -27.149999618530273",Surat Airport,small_airport,,149.08299255371094,-27.149999618530273,"[-27.149999618530273, 149.08299255371094]",Surat Airport |  | small_airport
56480,AU,"151.177001953125, -33.94609832763672",Sydney Kingsford Smith International Airport,large_airport,SYDNEY,151.177001953125,-33.94609832763672,"[-33.94609832763672, 151.177001953125]",Sydney Kingsford Smith International Airport | SYDNEY | large_airport
56481,AU,"143.18600463867188, -36.63669967651367",Saint Arnaud Airport,small_airport,,143.18600463867188,-36.63669967651367,"[-36.63669967651367, 143.18600463867188]",Saint Arnaud Airport |  | small_airport
56482,AU,"142.81700134277344, -14.48169994354248",Strathburn Airport,small_airport,,142.81700134277344,-14.48169994354248,"[-14.48169994354248, 142.81700134277344]",Strathburn Airport |  | small_airport
56483,AU,"137.06300354003906, -29.716699600219727",Stuart Creek Airport,small_airport,STUART_CREEK,137.06300354003906,-29.716699600219727,"[-29.716699600219727, 137.06300354003906]",Stuart Creek Airport | STUART_CREEK | small_airport
56484,AU,"148.28199768066406, -41.336700439453125",St Helens Airport,small_airport,,148.28199768066406,-41.336700439453125,"[-41.336700439453125, 148.28199768066406]",St Helens Airport |  | small_airport
56485,AU,"143.55, -9.51",Stephens Island Seaplane Base,seaplane_base,STEPHENS_ISLAND,143.55,-9.51,"[-9.51, 143.55]",Stephens Island Seaplane Base | STEPHENS_ISLAND | seaplane_base
56486,AU,"143.3000030517578, -24.358299255371094",Stonehenge Airport,small_airport,,143.3000030517578,-24.358299255371094,"[-24.358299255371094, 143.3000030517578]",Stonehenge Airport |  | small_airport
56487,AU,"140.33299255371094, -31.766700744628906",Strathearn Airport,small_airport,,140.33299255371094,-31.766700744628906,"[-31.766700744628906, 140.33299255371094]",Strathearn Airport |  | small_airport
56488,AU,"134.38999938964844, -24.11829948425293",Santa Teresa Airport,small_airport,,134.38999938964844,-24.11829948425293,"[-24.11829948425293, 134.38999938964844]",Santa Teresa Airport |  | small_airport
56489,AU,"150.847000122, -31.0839004517",Tamworth Airport,medium_airport,TAMWORTH,150.847000122,-31.0839004517,"[-31.0839004517, 150.847000122]",Tamworth Airport | TAMWORTH | medium_airport
56490,AU,"129.9499969482422, -19.266700744628906",Supplejack Downs Airport,small_airport,,129.9499969482422,-19.266700744628906,"[-19.266700744628906, 129.9499969482422]",Supplejack Downs Airport |  | small_airport
56491,AU,"143.08299255371094, -20.61669921875",Silver Hills Airport,small_airport,,143.08299255371094,-20.61669921875,"[-20.61669921875, 143.08299255371094]",Silver Hills Airport |  | small_airport
56492,AU,"142.9669952392578, -14.899999618530273",Strathaven Airport,small_airport,,142.9669952392578,-14.899999618530273,"[-14.899999618530273, 142.9669952392578]",Strathaven Airport |  | small_airport
56493,AU,"143.5537, -13.9754",Silver Plains Airport,small_airport,SILVER_PLAINS,143.5537,-13.9754,"[-13.9754, 143.5537]",Silver Plains Airport | SILVER_PLAINS | small_airport
56494,AU,"148.0679931640625, -42.10169982910156",Swansea Airport,small_airport,,148.0679931640625,-42.10169982910156,"[-42.10169982910156, 148.0679931640625]",Swansea Airport |  | small_airport
56495,AU,"139.59800720214844, -17.121700286865234",Sweers Island Resort Airport,small_airport,,139.59800720214844,-17.121700286865234,"[-17.121700286865234, 139.59800720214844]",Sweers Island Resort Airport |  | small_airport
56496,AU,"147.466003418, -35.1652984619",Wagga Wagga City Airport,medium_airport,WAGGA_WAGGA,147.466003418,-35.1652984619,"[-35.1652984619, 147.466003418]",Wagga Wagga City Airport | WAGGA_WAGGA | medium_airport
56497,AU,"143.5330047607422, -35.37580108642578",Swan Hill Airport,medium_airport,,143.5330047607422,-35.37580108642578,"[-35.37580108642578, 143.5330047607422]",Swan Hill Airport |  | medium_airport
56498,AU,"153.0276, -30.9246",South West Rocks Airport,small_airport,SOUTH_WEST_ROCKS,153.0276,-30.9246,"[-30.9246, 153.0276]",South West Rocks Airport | SOUTH_WEST_ROCKS | small_airport
56499,AU,"142.74099731445312, -37.07170104980469",Stawell Airport,medium_airport,,142.74099731445312,-37.07170104980469,"[-37.07170104980469, 142.74099731445312]",Stawell Airport |  | medium_airport
56500,AU,"138.99000549316406, -35.31169891357422",Strathalbyn Airport,small_airport,,138.99000549316406,-35.31169891357422,"[-35.31169891357422, 138.99000549316406]",Strathalbyn Airport |  | small_airport
56501,AU,"150.4770050048828, -27.156700134277344",Tara Airport,small_airport,,150.4770050048828,-27.156700134277344,"[-27.156700134277344, 150.4770050048828]",Tara Airport |  | small_airport
56502,AU,"126.900001526, -17.2833003998",Tableland Homestead Airport,small_airport,,126.900001526,-17.2833003998,"[-17.2833003998, 126.900001526]",Tableland Homestead Airport |  | small_airport
56503,AU,"142.08299255371094, -32.63330078125",Tandou Lake Airport,small_airport,,142.08299255371094,-32.63330078125,"[-32.63330078125, 142.08299255371094]",Tandou Lake Airport |  | small_airport
56504,AU,"149.89999389648438, -25.801700592041016",Taroom Airport,small_airport,,149.89999389648438,-25.801700592041016,"[-25.801700592041016, 149.89999389648438]",Taroom Airport |  | small_airport
56505,AU,"129.74012756347656, -20.573654174804688",Tanami Downs Airport,small_airport,,129.74012756347656,-20.573654174804688,"[-20.573654174804688, 129.74012756347656]",Tanami Downs Airport |  | small_airport
56506,AU,"134.583999634, -30.7033004761",Tarcoola Airport,small_airport,TARCOOLA,134.583999634,-30.7033004761,"[-30.7033004761, 134.583999634]",Tarcoola Airport | TARCOOLA | small_airport
56507,AU,"136.09500122070312, -34.361698150634766",Tumby Bay Airport,small_airport,,136.09500122070312,-34.361698150634766,"[-34.361698150634766, 136.09500122070312]",Tumby Bay Airport |  | small_airport
56509,AU,"148.2830047607422, -35.58330154418945",Talbingo Airport,small_airport,,148.2830047607422,-35.58330154418945,"[-35.58330154418945, 148.2830047607422]",Talbingo Airport |  | small_airport
56510,AU,"152.5678, -28.8903",Tabulam Oval Helipad,heliport,,152.5678,-28.8903,"[-28.8903, 152.5678]",Tabulam Oval Helipad |  | heliport
56511,AU,"130.44500732421875, -15.619999885559082",Timber Creek Airport,small_airport,,130.44500732421875,-15.619999885559082,"[-15.619999885559082, 130.44500732421875]",Timber Creek Airport |  | small_airport
56512,AU,"122.06700134277344, -22.316699981689453",Tracies Field,small_airport,,122.06700134277344,-22.316699981689453,"[-22.316699981689453, 122.06700134277344]",Tracies Field |  | small_airport
56513,AU,"145, -20.783300399780273",Torrens Creek Airport,small_airport,,145.0,-20.783300399780273,"[-20.783300399780273, 145.0]",Torrens Creek Airport |  | small_airport
56514,AU,"133.35000610351562, -26.75",Tarcoonyinna Airport,small_airport,,133.35000610351562,-26.75,"[-26.75, 133.35000610351562]",Tarcoonyinna Airport |  | small_airport
56515,AU,"146.32699584960938, -39.03419876098633",Tidal River Airport,small_airport,,146.32699584960938,-39.03419876098633,"[-39.03419876098633, 146.32699584960938]",Tidal River Airport |  | small_airport
56516,AU,"134.77000427246094, -27.12420082092285",Todmorden Airport,small_airport,,134.77000427246094,-27.12420082092285,"[-27.12420082092285, 134.77000427246094]",Todmorden Airport |  | small_airport
56517,AU,"145.427001953125, -38.21670150756836",Tooradin Airport,small_airport,,145.427001953125,-38.21670150756836,"[-38.21670150756836, 145.427001953125]",Tooradin Airport |  | small_airport
56518,AU,"150.09300231933594, -24.99329948425293",Theodore Airport,small_airport,,150.09300231933594,-24.99329948425293,"[-24.99329948425293, 150.09300231933594]",Theodore Airport |  | small_airport
56519,AU,"139.6649932861328, -30.336700439453125",Tenneco Station Three Airport,small_airport,,139.6649932861328,-30.336700439453125,"[-30.336700439453125, 139.6649932861328]",Tenneco Station Three Airport |  | small_airport
56520,AU,"140.88800048828, -21.834999084473",Trepell Airport,small_airport,TREPELL,140.88800048828,-21.834999084473,"[-21.834999084473, 140.88800048828]",Trepell Airport | TREPELL | small_airport
56521,AU,"122.22899627685547, -21.71500015258789",Telfer Airport,medium_airport,,122.22899627685547,-21.71500015258789,"[-21.71500015258789, 122.22899627685547]",Telfer Airport |  | medium_airport
56522,AU,"153.115, -27.433",Sikorsky Helitech Heliport,heliport,PINKENBA_-_BRISBANE,153.115,-27.433,"[-27.433, 153.115]",Sikorsky Helitech Heliport | PINKENBA_-_BRISBANE | heliport
56523,AU,"147.51199340820312, -34.4213981628418",Temora Airport,medium_airport,,147.51199340820312,-34.4213981628418,"[-34.4213981628418, 147.51199340820312]",Temora Airport |  | medium_airport
56524,AU,"139.20700073242188, -31.975000381469727",Tenneco Station Five Airport,small_airport,,139.20700073242188,-31.975000381469727,"[-31.975000381469727, 139.20700073242188]",Tenneco Station Five Airport |  | small_airport
56525,AU,"139.38499450683594, -34.39830017089844",Truro Flat Airpark,small_airport,TRURO_FLAT,139.38499450683594,-34.39830017089844,"[-34.39830017089844, 139.38499450683594]",Truro Flat Airpark | TRURO_FLAT | small_airport
56526,AU,"151.930103302, -28.9915500425",Tenterfield Airport,small_airport,TENTERFIELD,151.930103302,-28.9915500425,"[-28.9915500425, 151.930103302]",Tenterfield Airport | TENTERFIELD | small_airport
56527,AU,"153.363006592, -27.1299991608",Tangalooma Airport,small_airport,,153.363006592,-27.1299991608,"[-27.1299991608, 153.363006592]",Tangalooma Airport |  | small_airport
56528,AU,"145.6999969482422, -37.35049819946289",Taggerty Airport,small_airport,,145.6999969482422,-37.35049819946289,"[-37.35049819946289, 145.6999969482422]",Taggerty Airport |  | small_airport
56529,AU,"148, -31.966699600219727",Trangie Airport,small_airport,,148.0,-31.966699600219727,"[-31.966699600219727, 148.0]",Trangie Airport |  | small_airport
56530,AU,"143.81100463867188, -27.986400604248047",Thargomindah Airport,medium_airport,,143.81100463867188,-27.986400604248047,"[-27.986400604248047, 143.81100463867188]",Thargomindah Airport |  | medium_airport
56531,AU,"130.3470001220703, -20.54829978942871",The Granites Airport,small_airport,,130.3470001220703,-20.54829978942871,"[-20.54829978942871, 130.3470001220703]",The Granites Airport |  | small_airport
56532,AU,"148.10400390625, -34.68600082397461",The Grove Airport,small_airport,,148.10400390625,-34.68600082397461,"[-34.68600082397461, 148.10400390625]",The Grove Airport |  | small_airport
56533,AU,"126.496002197, -14.788100242599999",Theda Station Airport,small_airport,THEDA_STATION,126.496002197,-14.788100242599999,"[-14.788100242599999, 126.496002197]",Theda Station Airport | THEDA_STATION | small_airport
56534,AU,"136.17999267578125, -35.02470016479492",Thistle Island Airport,small_airport,THISTLE_ISLAND,136.17999267578125,-35.02470016479492,"[-35.02470016479492, 136.17999267578125]",Thistle Island Airport | THISTLE_ISLAND | small_airport
56535,AU,"119.11699676513672, -25.13330078125",Three Rivers Homestead Airport,small_airport,,119.11699676513672,-25.13330078125,"[-25.13330078125, 119.11699676513672]",Three Rivers Homestead Airport |  | small_airport
