,0,1
2795,ESSENDON FIELDS,ORANGE
2796,ESSENDON FIELDS,PALM ISLAND
2797,ESSENDON FIELDS,PARABURDOO
2798,ESSENDON FIELDS,PARKES
2799,ESSENDON FIELDS,PERTH
2800,ESSENDON FIELDS,PORT HEDLAND
2801,ESSENDON FIELDS,PORT LINCOLN
2802,ESSENDON FIELDS,PORT MACQUARIE
2803,ESSENDON FIELDS,PROSERPINE
2804,ESSENDON FIELDS,ROCKHAMPTON
2805,ESSENDON FIELDS,ROMA
2806,ESSENDON FIELDS,SUNSHINE COAST
2807,ESSENDON FIELDS,SYDNEY
2808,ESSENDON FIELDS,TAMWORTH
2809,ESSENDON FIELDS,THURSDAY ISLAND
2810,ESSENDON FIELDS,TOOWOOMBA WELLCAMP
2811,ESSENDON FIELDS,TOWNSVILLE
2812,ESSENDON FIELDS,WAGGA WAGGA
2813,ESSENDON FIELDS,WEIPA
2814,ESSENDON FIELDS,WHYALLA
2815,ESSENDON FIELDS,WOLLONGONG
2816,FLINDERS ISLAND,ADELAIDE
2817,FLINDERS ISLAND,ALBANY
2818,FLINDERS ISLAND,ALBURY
2819,FLINDERS ISLAND,ALICE SPRINGS
2820,FLINDERS ISLAND,ARMIDALE
2821,FLINDERS ISLAND,AURUKUN
2822,FLINDERS ISLAND,AYERS ROCK
2823,FLINDERS ISLAND,BALLINA
2824,FLINDERS ISLAND,BAMAGA
2825,FLINDERS ISLAND,BATHURST ISLAND
2826,FLINDERS ISLAND,BRISBANE
2827,FLINDERS ISLAND,BROKEN HILL
2828,FLINDERS ISLAND,BROOME
2829,FLINDERS ISLAND,BUNDABERG
2830,FLINDERS ISLAND,BURNIE
2831,FLINDERS ISLAND,CAIRNS
2832,FLINDERS ISLAND,CANBERRA
2833,FLINDERS ISLAND,CARNARVON
2834,FLINDERS ISLAND,CEDUNA
2835,FLINDERS ISLAND,CHARLEVILLE
2836,FLINDERS ISLAND,CHRISTMAS ISLAND
2837,FLINDERS ISLAND,CLONCURRY
2838,FLINDERS ISLAND,COCOS ISLAND
2839,FLINDERS ISLAND,COFFS HARBOUR
2840,FLINDERS ISLAND,COOKTOWN
2841,FLINDERS ISLAND,DARWIN
2842,FLINDERS ISLAND,DEVONPORT
2843,FLINDERS ISLAND,DUBBO
2844,FLINDERS ISLAND,EDWARD RIVER
2845,FLINDERS ISLAND,EMERALD
2846,FLINDERS ISLAND,ESPERANCE
2847,FLINDERS ISLAND,ESSENDON FIELDS
2848,FLINDERS ISLAND,GERALDTON
2849,FLINDERS ISLAND,GLADSTONE
2850,FLINDERS ISLAND,GOLD COAST
2851,FLINDERS ISLAND,GOVE
2852,FLINDERS ISLAND,GRIFFITH
2853,FLINDERS ISLAND,GROOTE EYLANDT
2854,FLINDERS ISLAND,HAMILTON ISLAND
2855,FLINDERS ISLAND,HERVEY BAY
2856,FLINDERS ISLAND,HOBART
2857,FLINDERS ISLAND,KALGOORLIE
2858,FLINDERS ISLAND,KARRATHA
2859,FLINDERS ISLAND,KING ISLAND
2860,FLINDERS ISLAND,KINGSCOTE
2861,FLINDERS ISLAND,KOWANYAMA
2862,FLINDERS ISLAND,KUNUNURRA
2863,FLINDERS ISLAND,LAUNCESTON
2864,FLINDERS ISLAND,LEARMONTH
2865,FLINDERS ISLAND,LOCKHART RIVER
2866,FLINDERS ISLAND,LONGREACH
2867,FLINDERS ISLAND,LORD HOWE ISLAND
2868,FLINDERS ISLAND,MACKAY
2869,FLINDERS ISLAND,MANINGRIDA
2870,FLINDERS ISLAND,MCARTHUR RIVER
2871,FLINDERS ISLAND,MELBOURNE
2872,FLINDERS ISLAND,MERIMBULA
2873,FLINDERS ISLAND,MILDURA
2874,FLINDERS ISLAND,MORANBAH
2875,FLINDERS ISLAND,MOREE
2876,FLINDERS ISLAND,MORNINGTON ISLAND
2877,FLINDERS ISLAND,MOUNT GAMBIER
2878,FLINDERS ISLAND,MOUNT ISA
2879,FLINDERS ISLAND,NEWCASTLE
2880,FLINDERS ISLAND,NEWMAN
2881,FLINDERS ISLAND,NORFOLK ISLAND
2882,FLINDERS ISLAND,OLYMPIC DAM
2883,FLINDERS ISLAND,ORANGE
2884,FLINDERS ISLAND,PALM ISLAND
2885,FLINDERS ISLAND,PARABURDOO
2886,FLINDERS ISLAND,PARKES
2887,FLINDERS ISLAND,PERTH
2888,FLINDERS ISLAND,PORT HEDLAND
2889,FLINDERS ISLAND,PORT LINCOLN
2890,FLINDERS ISLAND,PORT MACQUARIE
2891,FLINDERS ISLAND,PROSERPINE
2892,FLINDERS ISLAND,ROCKHAMPTON
2893,FLINDERS ISLAND,ROMA
2894,FLINDERS ISLAND,SUNSHINE COAST
2895,FLINDERS ISLAND,SYDNEY
2896,FLINDERS ISLAND,TAMWORTH
2897,FLINDERS ISLAND,THURSDAY ISLAND
2898,FLINDERS ISLAND,TOOWOOMBA WELLCAMP
2899,FLINDERS ISLAND,TOWNSVILLE
2900,FLINDERS ISLAND,WAGGA WAGGA
2901,FLINDERS ISLAND,WEIPA
2902,FLINDERS ISLAND,WHYALLA
2903,FLINDERS ISLAND,WOLLONGONG
2904,GERALDTON,ADELAIDE
2905,GERALDTON,ALBANY
2906,GERALDTON,ALBURY
2907,GERALDTON,ALICE SPRINGS
2908,GERALDTON,ARMIDALE
2909,GERALDTON,AURUKUN
2910,GERALDTON,AYERS ROCK
2911,GERALDTON,BALLINA
2912,GERALDTON,BAMAGA
2913,GERALDTON,BATHURST ISLAND
2914,GERALDTON,BRISBANE
2915,GERALDTON,BROKEN HILL
2916,GERALDTON,BROOME
2917,GERALDTON,BUNDABERG
2918,GERALDTON,BURNIE
2919,GERALDTON,CAIRNS
2920,GERALDTON,CANBERRA
2921,GERALDTON,CARNARVON
2922,GERALDTON,CEDUNA
2923,GERALDTON,CHARLEVILLE
2924,GERALDTON,CHRISTMAS ISLAND
2925,GERALDTON,CLONCURRY
2926,GERALDTON,COCOS ISLAND
2927,GERALDTON,COFFS HARBOUR
2928,GERALDTON,COOKTOWN
2929,GERALDTON,DARWIN
2930,GERALDTON,DEVONPORT
2931,GERALDTON,DUBBO
2932,GERALDTON,EDWARD RIVER
2933,GERALDTON,EMERALD
2934,GERALDTON,ESPERANCE
2935,GERALDTON,ESSENDON FIELDS
2936,GERALDTON,FLINDERS ISLAND
2937,GERALDTON,GLADSTONE
2938,GERALDTON,GOLD COAST
2939,GERALDTON,GOVE
2940,GERALDTON,GRIFFITH
2941,GERALDTON,GROOTE EYLANDT
2942,GERALDTON,HAMILTON ISLAND
2943,GERALDTON,HERVEY BAY
2944,GERALDTON,HOBART
2945,GERALDTON,KALGOORLIE
2946,GERALDTON,KARRATHA
2947,GERALDTON,KING ISLAND
2948,GERALDTON,KINGSCOTE
2949,GERALDTON,KOWANYAMA
2950,GERALDTON,KUNUNURRA
2951,GERALDTON,LAUNCESTON
2952,GERALDTON,LEARMONTH
2953,GERALDTON,LOCKHART RIVER
2954,GERALDTON,LONGREACH
2955,GERALDTON,LORD HOWE ISLAND
2956,GERALDTON,MACKAY
2957,GERALDTON,MANINGRIDA
2958,GERALDTON,MCARTHUR RIVER
2959,GERALDTON,MELBOURNE
2960,GERALDTON,MERIMBULA
2961,GERALDTON,MILDURA
2962,GERALDTON,MORANBAH
2963,GERALDTON,MOREE
2964,GERALDTON,MORNINGTON ISLAND
2965,GERALDTON,MOUNT GAMBIER
2966,GERALDTON,MOUNT ISA
2967,GERALDTON,NEWCASTLE
2968,GERALDTON,NEWMAN
2969,GERALDTON,NORFOLK ISLAND
2970,GERALDTON,OLYMPIC DAM
2971,GERALDTON,ORANGE
2972,GERALDTON,PALM ISLAND
2973,GERALDTON,PARABURDOO
2974,GERALDTON,PARKES
2975,GERALDTON,PERTH
2976,GERALDTON,PORT HEDLAND
2977,GERALDTON,PORT LINCOLN
2978,GERALDTON,PORT MACQUARIE
2979,GERALDTON,PROSERPINE
2980,GERALDTON,ROCKHAMPTON
2981,GERALDTON,ROMA
2982,GERALDTON,SUNSHINE COAST
2983,GERALDTON,SYDNEY
2984,GERALDTON,TAMWORTH
2985,GERALDTON,THURSDAY ISLAND
2986,GERALDTON,TOOWOOMBA WELLCAMP
2987,GERALDTON,TOWNSVILLE
2988,GERALDTON,WAGGA WAGGA
2989,GERALDTON,WEIPA
2990,GERALDTON,WHYALLA
2991,GERALDTON,WOLLONGONG
2992,GLADSTONE,ADELAIDE
2993,GLADSTONE,ALBANY
2994,GLADSTONE,ALBURY
2995,GLADSTONE,ALICE SPRINGS
2996,GLADSTONE,ARMIDALE
2997,GLADSTONE,AURUKUN
2998,GLADSTONE,AYERS ROCK
2999,GLADSTONE,BALLINA
3000,GLADSTONE,BAMAGA
3001,GLADSTONE,BATHURST ISLAND
3002,GLADSTONE,BRISBANE
3003,GLADSTONE,BROKEN HILL
3004,GLADSTONE,BROOME
3005,GLADSTONE,BUNDABERG
3006,GLADSTONE,BURNIE
3007,GLADSTONE,CAIRNS
3008,GLADSTONE,CANBERRA
3009,GLADSTONE,CARNARVON
3010,GLADSTONE,CEDUNA
3011,GLADSTONE,CHARLEVILLE
3012,GLADSTONE,CHRISTMAS ISLAND
3013,GLADSTONE,CLONCURRY
3014,GLADSTONE,COCOS ISLAND
3015,GLADSTONE,COFFS HARBOUR
3016,GLADSTONE,COOKTOWN
3017,GLADSTONE,DARWIN
3018,GLADSTONE,DEVONPORT
3019,GLADSTONE,DUBBO
3020,GLADSTONE,EDWARD RIVER
3021,GLADSTONE,EMERALD
3022,GLADSTONE,ESPERANCE
3023,GLADSTONE,ESSENDON FIELDS
3024,GLADSTONE,FLINDERS ISLAND
3025,GLADSTONE,GERALDTON
3026,GLADSTONE,GOLD COAST
3027,GLADSTONE,GOVE
3028,GLADSTONE,GRIFFITH
3029,GLADSTONE,GROOTE EYLANDT
3030,GLADSTONE,HAMILTON ISLAND
3031,GLADSTONE,HERVEY BAY
3032,GLADSTONE,HOBART
3033,GLADSTONE,KALGOORLIE
3034,GLADSTONE,KARRATHA
3035,GLADSTONE,KING ISLAND
3036,GLADSTONE,KINGSCOTE
3037,GLADSTONE,KOWANYAMA
3038,GLADSTONE,KUNUNURRA
3039,GLADSTONE,LAUNCESTON
3040,GLADSTONE,LEARMONTH
3041,GLADSTONE,LOCKHART RIVER
3042,GLADSTONE,LONGREACH
3043,GLADSTONE,LORD HOWE ISLAND
3044,GLADSTONE,MACKAY
3045,GLADSTONE,MANINGRIDA
3046,GLADSTONE,MCARTHUR RIVER
3047,GLADSTONE,MELBOURNE
3048,GLADSTONE,MERIMBULA
3049,GLADSTONE,MILDURA
3050,GLADSTONE,MORANBAH
3051,GLADSTONE,MOREE
3052,GLADSTONE,MORNINGTON ISLAND
3053,GLADSTONE,MOUNT GAMBIER
3054,GLADSTONE,MOUNT ISA
3055,GLADSTONE,NEWCASTLE
3056,GLADSTONE,NEWMAN
3057,GLADSTONE,NORFOLK ISLAND
3058,GLADSTONE,OLYMPIC DAM
3059,GLADSTONE,ORANGE
3060,GLADSTONE,PALM ISLAND
3061,GLADSTONE,PARABURDOO
3062,GLADSTONE,PARKES
3063,GLADSTONE,PERTH
3064,GLADSTONE,PORT HEDLAND
3065,GLADSTONE,PORT LINCOLN
3066,GLADSTONE,PORT MACQUARIE
3067,GLADSTONE,PROSERPINE
3068,GLADSTONE,ROCKHAMPTON
3069,GLADSTONE,ROMA
3070,GLADSTONE,SUNSHINE COAST
3071,GLADSTONE,SYDNEY
3072,GLADSTONE,TAMWORTH
3073,GLADSTONE,THURSDAY ISLAND
3074,GLADSTONE,TOOWOOMBA WELLCAMP
3075,GLADSTONE,TOWNSVILLE
3076,GLADSTONE,WAGGA WAGGA
3077,GLADSTONE,WEIPA
3078,GLADSTONE,WHYALLA
3079,GLADSTONE,WOLLONGONG
3080,GOLD COAST,ADELAIDE
3081,GOLD COAST,ALBANY
3082,GOLD COAST,ALBURY
3083,GOLD COAST,ALICE SPRINGS
3084,GOLD COAST,ARMIDALE
3085,GOLD COAST,AURUKUN
3086,GOLD COAST,AYERS ROCK
3087,GOLD COAST,BALLINA
3088,GOLD COAST,BAMAGA
3089,GOLD COAST,BATHURST ISLAND
3090,GOLD COAST,BRISBANE
3091,GOLD COAST,BROKEN HILL
3092,GOLD COAST,BROOME
3093,GOLD COAST,BUNDABERG
3094,GOLD COAST,BURNIE
3095,GOLD COAST,CAIRNS
3096,GOLD COAST,CANBERRA
3097,GOLD COAST,CARNARVON
3098,GOLD COAST,CEDUNA
3099,GOLD COAST,CHARLEVILLE
3100,GOLD COAST,CHRISTMAS ISLAND
3101,GOLD COAST,CLONCURRY
3102,GOLD COAST,COCOS ISLAND
3103,GOLD COAST,COFFS HARBOUR
3104,GOLD COAST,COOKTOWN
3105,GOLD COAST,DARWIN
3106,GOLD COAST,DEVONPORT
3107,GOLD COAST,DUBBO
3108,GOLD COAST,EDWARD RIVER
3109,GOLD COAST,EMERALD
3110,GOLD COAST,ESPERANCE
3111,GOLD COAST,ESSENDON FIELDS
3112,GOLD COAST,FLINDERS ISLAND
3113,GOLD COAST,GERALDTON
3114,GOLD COAST,GLADSTONE
3115,GOLD COAST,GOVE
3116,GOLD COAST,GRIFFITH
3117,GOLD COAST,GROOTE EYLANDT
3118,GOLD COAST,HAMILTON ISLAND
3119,GOLD COAST,HERVEY BAY
3120,GOLD COAST,HOBART
3121,GOLD COAST,KALGOORLIE
3122,GOLD COAST,KARRATHA
3123,GOLD COAST,KING ISLAND
3124,GOLD COAST,KINGSCOTE
3125,GOLD COAST,KOWANYAMA
3126,GOLD COAST,KUNUNURRA
3127,GOLD COAST,LAUNCESTON
3128,GOLD COAST,LEARMONTH
3129,GOLD COAST,LOCKHART RIVER
3130,GOLD COAST,LONGREACH
3131,GOLD COAST,LORD HOWE ISLAND
3132,GOLD COAST,MACKAY
3133,GOLD COAST,MANINGRIDA
3134,GOLD COAST,MCARTHUR RIVER
3135,GOLD COAST,MELBOURNE
3136,GOLD COAST,MERIMBULA
3137,GOLD COAST,MILDURA
3138,GOLD COAST,MORANBAH
3139,GOLD COAST,MOREE
3140,GOLD COAST,MORNINGTON ISLAND
3141,GOLD COAST,MOUNT GAMBIER
3142,GOLD COAST,MOUNT ISA
3143,GOLD COAST,NEWCASTLE
3144,GOLD COAST,NEWMAN
3145,GOLD COAST,NORFOLK ISLAND
3146,GOLD COAST,OLYMPIC DAM
3147,GOLD COAST,ORANGE
3148,GOLD COAST,PALM ISLAND
3149,GOLD COAST,PARABURDOO
3150,GOLD COAST,PARKES
3151,GOLD COAST,PERTH
3152,GOLD COAST,PORT HEDLAND
3153,GOLD COAST,PORT LINCOLN
3154,GOLD COAST,PORT MACQUARIE
3155,GOLD COAST,PROSERPINE
3156,GOLD COAST,ROCKHAMPTON
3157,GOLD COAST,ROMA
3158,GOLD COAST,SUNSHINE COAST
3159,GOLD COAST,SYDNEY
3160,GOLD COAST,TAMWORTH
3161,GOLD COAST,THURSDAY ISLAND
3162,GOLD COAST,TOOWOOMBA WELLCAMP
3163,GOLD COAST,TOWNSVILLE
3164,GOLD COAST,WAGGA WAGGA
3165,GOLD COAST,WEIPA
3166,GOLD COAST,WHYALLA
3167,GOLD COAST,WOLLONGONG
3168,GOVE,ADELAIDE
3169,GOVE,ALBANY
3170,GOVE,ALBURY
3171,GOVE,ALICE SPRINGS
3172,GOVE,ARMIDALE
3173,GOVE,AURUKUN
3174,GOVE,AYERS ROCK
3175,GOVE,BALLINA
3176,GOVE,BAMAGA
3177,GOVE,BATHURST ISLAND
3178,GOVE,BRISBANE
3179,GOVE,BROKEN HILL
3180,GOVE,BROOME
3181,GOVE,BUNDABERG
3182,GOVE,BURNIE
3183,GOVE,CAIRNS
3184,GOVE,CANBERRA
3185,GOVE,CARNARVON
3186,GOVE,CEDUNA
3187,GOVE,CHARLEVILLE
3188,GOVE,CHRISTMAS ISLAND
3189,GOVE,CLONCURRY
3190,GOVE,COCOS ISLAND
3191,GOVE,COFFS HARBOUR
3192,GOVE,COOKTOWN
3193,GOVE,DARWIN
3194,GOVE,DEVONPORT
3195,GOVE,DUBBO
3196,GOVE,EDWARD RIVER
3197,GOVE,EMERALD
3198,GOVE,ESPERANCE
3199,GOVE,ESSENDON FIELDS
3200,GOVE,FLINDERS ISLAND
3201,GOVE,GERALDTON
3202,GOVE,GLADSTONE
3203,GOVE,GOLD COAST
3204,GOVE,GRIFFITH
3205,GOVE,GROOTE EYLANDT
3206,GOVE,HAMILTON ISLAND
3207,GOVE,HERVEY BAY
3208,GOVE,HOBART
3209,GOVE,KALGOORLIE
3210,GOVE,KARRATHA
3211,GOVE,KING ISLAND
3212,GOVE,KINGSCOTE
3213,GOVE,KOWANYAMA
3214,GOVE,KUNUNURRA
3215,GOVE,LAUNCESTON
3216,GOVE,LEARMONTH
3217,GOVE,LOCKHART RIVER
3218,GOVE,LONGREACH
3219,GOVE,LORD HOWE ISLAND
3220,GOVE,MACKAY
3221,GOVE,MANINGRIDA
3222,GOVE,MCARTHUR RIVER
3223,GOVE,MELBOURNE
3224,GOVE,MERIMBULA
3225,GOVE,MILDURA
3226,GOVE,MORANBAH
3227,GOVE,MOREE
3228,GOVE,MORNINGTON ISLAND
3229,GOVE,MOUNT GAMBIER
3230,GOVE,MOUNT ISA
3231,GOVE,NEWCASTLE
3232,GOVE,NEWMAN
3233,GOVE,NORFOLK ISLAND
3234,GOVE,OLYMPIC DAM
3235,GOVE,ORANGE
3236,GOVE,PALM ISLAND
3237,GOVE,PARABURDOO
3238,GOVE,PARKES
3239,GOVE,PERTH
3240,GOVE,PORT HEDLAND
3241,GOVE,PORT LINCOLN
3242,GOVE,PORT MACQUARIE
3243,GOVE,PROSERPINE
3244,GOVE,ROCKHAMPTON
3245,GOVE,ROMA
3246,GOVE,SUNSHINE COAST
3247,GOVE,SYDNEY
3248,GOVE,TAMWORTH
3249,GOVE,THURSDAY ISLAND
3250,GOVE,TOOWOOMBA WELLCAMP
3251,GOVE,TOWNSVILLE
3252,GOVE,WAGGA WAGGA
3253,GOVE,WEIPA
3254,GOVE,WHYALLA
3255,GOVE,WOLLONGONG
3256,GRIFFITH,ADELAIDE
3257,GRIFFITH,ALBANY
3258,GRIFFITH,ALBURY
3259,GRIFFITH,ALICE SPRINGS
3260,GRIFFITH,ARMIDALE
3261,GRIFFITH,AURUKUN
3262,GRIFFITH,AYERS ROCK
3263,GRIFFITH,BALLINA
3264,GRIFFITH,BAMAGA
3265,GRIFFITH,BATHURST ISLAND
3266,GRIFFITH,BRISBANE
3267,GRIFFITH,BROKEN HILL
3268,GRIFFITH,BROOME
3269,GRIFFITH,BUNDABERG
3270,GRIFFITH,BURNIE
3271,GRIFFITH,CAIRNS
3272,GRIFFITH,CANBERRA
3273,GRIFFITH,CARNARVON
3274,GRIFFITH,CEDUNA
3275,GRIFFITH,CHARLEVILLE
3276,GRIFFITH,CHRISTMAS ISLAND
3277,GRIFFITH,CLONCURRY
3278,GRIFFITH,COCOS ISLAND
3279,GRIFFITH,COFFS HARBOUR
3280,GRIFFITH,COOKTOWN
3281,GRIFFITH,DARWIN
3282,GRIFFITH,DEVONPORT
3283,GRIFFITH,DUBBO
3284,GRIFFITH,EDWARD RIVER
3285,GRIFFITH,EMERALD
3286,GRIFFITH,ESPERANCE
3287,GRIFFITH,ESSENDON FIELDS
3288,GRIFFITH,FLINDERS ISLAND
3289,GRIFFITH,GERALDTON
3290,GRIFFITH,GLADSTONE
3291,GRIFFITH,GOLD COAST
3292,GRIFFITH,GOVE
3293,GRIFFITH,GROOTE EYLANDT
3294,GRIFFITH,HAMILTON ISLAND
3295,GRIFFITH,HERVEY BAY
3296,GRIFFITH,HOBART
3297,GRIFFITH,KALGOORLIE
3298,GRIFFITH,KARRATHA
3299,GRIFFITH,KING ISLAND
3300,GRIFFITH,KINGSCOTE
3301,GRIFFITH,KOWANYAMA
3302,GRIFFITH,KUNUNURRA
3303,GRIFFITH,LAUNCESTON
3304,GRIFFITH,LEARMONTH
3305,GRIFFITH,LOCKHART RIVER
3306,GRIFFITH,LONGREACH
3307,GRIFFITH,LORD HOWE ISLAND
3308,GRIFFITH,MACKAY
3309,GRIFFITH,MANINGRIDA
3310,GRIFFITH,MCARTHUR RIVER
3311,GRIFFITH,MELBOURNE
3312,GRIFFITH,MERIMBULA
3313,GRIFFITH,MILDURA
3314,GRIFFITH,MORANBAH
3315,GRIFFITH,MOREE
3316,GRIFFITH,MORNINGTON ISLAND
3317,GRIFFITH,MOUNT GAMBIER
3318,GRIFFITH,MOUNT ISA
3319,GRIFFITH,NEWCASTLE
3320,GRIFFITH,NEWMAN
3321,GRIFFITH,NORFOLK ISLAND
3322,GRIFFITH,OLYMPIC DAM
3323,GRIFFITH,ORANGE
3324,GRIFFITH,PALM ISLAND
3325,GRIFFITH,PARABURDOO
3326,GRIFFITH,PARKES
3327,GRIFFITH,PERTH
3328,GRIFFITH,PORT HEDLAND
3329,GRIFFITH,PORT LINCOLN
3330,GRIFFITH,PORT MACQUARIE
3331,GRIFFITH,PROSERPINE
3332,GRIFFITH,ROCKHAMPTON
3333,GRIFFITH,ROMA
3334,GRIFFITH,SUNSHINE COAST
3335,GRIFFITH,SYDNEY
3336,GRIFFITH,TAMWORTH
3337,GRIFFITH,THURSDAY ISLAND
3338,GRIFFITH,TOOWOOMBA WELLCAMP
3339,GRIFFITH,TOWNSVILLE
3340,GRIFFITH,WAGGA WAGGA
3341,GRIFFITH,WEIPA
3342,GRIFFITH,WHYALLA
3343,GRIFFITH,WOLLONGONG
3344,GROOTE EYLANDT,ADELAIDE
3345,GROOTE EYLANDT,ALBANY
3346,GROOTE EYLANDT,ALBURY
3347,GROOTE EYLANDT,ALICE SPRINGS
3348,GROOTE EYLANDT,ARMIDALE
3349,GROOTE EYLANDT,AURUKUN
3350,GROOTE EYLANDT,AYERS ROCK
3351,GROOTE EYLANDT,BALLINA
3352,GROOTE EYLANDT,BAMAGA
3353,GROOTE EYLANDT,BATHURST ISLAND
3354,GROOTE EYLANDT,BRISBANE
3355,GROOTE EYLANDT,BROKEN HILL
3356,GROOTE EYLANDT,BROOME
3357,GROOTE EYLANDT,BUNDABERG
3358,GROOTE EYLANDT,BURNIE
3359,GROOTE EYLANDT,CAIRNS
3360,GROOTE EYLANDT,CANBERRA
3361,GROOTE EYLANDT,CARNARVON
3362,GROOTE EYLANDT,CEDUNA
3363,GROOTE EYLANDT,CHARLEVILLE
3364,GROOTE EYLANDT,CHRISTMAS ISLAND
3365,GROOTE EYLANDT,CLONCURRY
3366,GROOTE EYLANDT,COCOS ISLAND
3367,GROOTE EYLANDT,COFFS HARBOUR
3368,GROOTE EYLANDT,COOKTOWN
3369,GROOTE EYLANDT,DARWIN
3370,GROOTE EYLANDT,DEVONPORT
3371,GROOTE EYLANDT,DUBBO
3372,GROOTE EYLANDT,EDWARD RIVER
3373,GROOTE EYLANDT,EMERALD
3374,GROOTE EYLANDT,ESPERANCE
3375,GROOTE EYLANDT,ESSENDON FIELDS
3376,GROOTE EYLANDT,FLINDERS ISLAND
3377,GROOTE EYLANDT,GERALDTON
3378,GROOTE EYLANDT,GLADSTONE
3379,GROOTE EYLANDT,GOLD COAST
3380,GROOTE EYLANDT,GOVE
3381,GROOTE EYLANDT,GRIFFITH
3382,GROOTE EYLANDT,HAMILTON ISLAND
3383,GROOTE EYLANDT,HERVEY BAY
3384,GROOTE EYLANDT,HOBART
3385,GROOTE EYLANDT,KALGOORLIE
3386,GROOTE EYLANDT,KARRATHA
3387,GROOTE EYLANDT,KING ISLAND
3388,GROOTE EYLANDT,KINGSCOTE
3389,GROOTE EYLANDT,KOWANYAMA
3390,GROOTE EYLANDT,KUNUNURRA
3391,GROOTE EYLANDT,LAUNCESTON
3392,GROOTE EYLANDT,LEARMONTH
3393,GROOTE EYLANDT,LOCKHART RIVER
3394,GROOTE EYLANDT,LONGREACH
3395,GROOTE EYLANDT,LORD HOWE ISLAND
3396,GROOTE EYLANDT,MACKAY
3397,GROOTE EYLANDT,MANINGRIDA
3398,GROOTE EYLANDT,MCARTHUR RIVER
3399,GROOTE EYLANDT,MELBOURNE
3400,GROOTE EYLANDT,MERIMBULA
3401,GROOTE EYLANDT,MILDURA
3402,GROOTE EYLANDT,MORANBAH
3403,GROOTE EYLANDT,MOREE
3404,GROOTE EYLANDT,MORNINGTON ISLAND
3405,GROOTE EYLANDT,MOUNT GAMBIER
3406,GROOTE EYLANDT,MOUNT ISA
3407,GROOTE EYLANDT,NEWCASTLE
3408,GROOTE EYLANDT,NEWMAN
3409,GROOTE EYLANDT,NORFOLK ISLAND
3410,GROOTE EYLANDT,OLYMPIC DAM
3411,GROOTE EYLANDT,ORANGE
3412,GROOTE EYLANDT,PALM ISLAND
3413,GROOTE EYLANDT,PARABURDOO
3414,GROOTE EYLANDT,PARKES
3415,GROOTE EYLANDT,PERTH
3416,GROOTE EYLANDT,PORT HEDLAND
3417,GROOTE EYLANDT,PORT LINCOLN
3418,GROOTE EYLANDT,PORT MACQUARIE
3419,GROOTE EYLANDT,PROSERPINE
3420,GROOTE EYLANDT,ROCKHAMPTON
3421,GROOTE EYLANDT,ROMA
3422,GROOTE EYLANDT,SUNSHINE COAST
3423,GROOTE EYLANDT,SYDNEY
3424,GROOTE EYLANDT,TAMWORTH
3425,GROOTE EYLANDT,THURSDAY ISLAND
3426,GROOTE EYLANDT,TOOWOOMBA WELLCAMP
3427,GROOTE EYLANDT,TOWNSVILLE
3428,GROOTE EYLANDT,WAGGA WAGGA
3429,GROOTE EYLANDT,WEIPA
3430,GROOTE EYLANDT,WHYALLA
3431,GROOTE EYLANDT,WOLLONGONG
3432,HAMILTON ISLAND,ADELAIDE
3433,HAMILTON ISLAND,ALBANY
3434,HAMILTON ISLAND,ALBURY
3435,HAMILTON ISLAND,ALICE SPRINGS
3436,HAMILTON ISLAND,ARMIDALE
3437,HAMILTON ISLAND,AURUKUN
3438,HAMILTON ISLAND,AYERS ROCK
3439,HAMILTON ISLAND,BALLINA
3440,HAMILTON ISLAND,BAMAGA
3441,HAMILTON ISLAND,BATHURST ISLAND
3442,HAMILTON ISLAND,BRISBANE
3443,HAMILTON ISLAND,BROKEN HILL
3444,HAMILTON ISLAND,BROOME
3445,HAMILTON ISLAND,BUNDABERG
3446,HAMILTON ISLAND,BURNIE
3447,HAMILTON ISLAND,CAIRNS
3448,HAMILTON ISLAND,CANBERRA
3449,HAMILTON ISLAND,CARNARVON
3450,HAMILTON ISLAND,CEDUNA
3451,HAMILTON ISLAND,CHARLEVILLE
3452,HAMILTON ISLAND,CHRISTMAS ISLAND
3453,HAMILTON ISLAND,CLONCURRY
3454,HAMILTON ISLAND,COCOS ISLAND
3455,HAMILTON ISLAND,COFFS HARBOUR
3456,HAMILTON ISLAND,COOKTOWN
3457,HAMILTON ISLAND,DARWIN
3458,HAMILTON ISLAND,DEVONPORT
3459,HAMILTON ISLAND,DUBBO
3460,HAMILTON ISLAND,EDWARD RIVER
3461,HAMILTON ISLAND,EMERALD
3462,HAMILTON ISLAND,ESPERANCE
3463,HAMILTON ISLAND,ESSENDON FIELDS
3464,HAMILTON ISLAND,FLINDERS ISLAND
3465,HAMILTON ISLAND,GERALDTON
3466,HAMILTON ISLAND,GLADSTONE
3467,HAMILTON ISLAND,GOLD COAST
3468,HAMILTON ISLAND,GOVE
3469,HAMILTON ISLAND,GRIFFITH
3470,HAMILTON ISLAND,GROOTE EYLANDT
3471,HAMILTON ISLAND,HERVEY BAY
3472,HAMILTON ISLAND,HOBART
3473,HAMILTON ISLAND,KALGOORLIE
3474,HAMILTON ISLAND,KARRATHA
3475,HAMILTON ISLAND,KING ISLAND
3476,HAMILTON ISLAND,KINGSCOTE
3477,HAMILTON ISLAND,KOWANYAMA
